,Administrative,Informational,ProductRelated,BounceRates,PageValues,SpecialDay,Revenue
6594,0,0,24,0.009090909,0.0,0.0,0
6595,1,1,7,0.058333333,0.0,0.0,0
6596,8,0,162,0.001142857,17.79812649,0.0,0
6597,1,0,9,0.0,30.21969637,0.0,1
6598,8,2,24,0.0,0.0,0.0,0
6599,2,0,10,0.0,0.0,0.0,0
6600,0,0,4,0.0,0.0,0.0,0
6601,18,6,168,0.006631763,10.15064372,0.0,0
6602,3,0,59,0.006666667,0.0,0.0,0
6603,8,3,161,0.003592814,3.104019139,0.0,0
6604,1,0,10,0.018181818,0.0,0.0,0
6605,2,3,18,0.013043478,8.611221424,0.0,0
6606,0,0,28,0.0,0.0,0.0,0
6607,9,2,107,0.003138528,5.866248908,0.0,0
6608,2,0,11,0.0,0.0,0.0,0
6609,0,0,26,0.007692308,0.0,0.0,0
6610,3,0,2,0.0,0.0,0.0,0
6611,0,0,8,0.05,0.0,0.0,0
6612,0,0,31,0.0,0.0,0.0,0
6613,16,0,37,0.0,87.25396293,0.0,1
6614,0,0,55,0.0,45.71146255,0.0,1
6615,0,0,5,0.0,50.36347405,0.0,1
6616,0,2,93,0.003191489,0.139200623,0.0,1
6617,0,0,20,0.0,104.2012273,0.0,1
6618,2,4,14,0.044444444,0.0,0.0,0
6619,10,3,50,0.003636364,12.12586885,0.0,1
6620,0,0,30,0.0,0.0,0.0,0
6621,2,0,16,0.0,0.0,0.0,0
6622,1,0,42,0.0,0.0,0.0,0
6623,1,0,6,0.022222222,29.65880372,0.0,0
6624,0,0,15,0.0,0.0,0.0,0
6625,7,0,34,0.005405405,0.0,0.0,0
6626,0,0,16,0.0,18.30205576,0.0,1
6627,5,1,33,0.013157895,0.0,0.0,0
6628,0,0,16,0.028571429,0.0,0.0,0
6629,2,0,4,0.0,0.0,0.0,0
6630,0,0,1,0.2,0.0,0.0,0
6631,7,0,2,0.0,0.0,0.0,0
6632,0,0,3,0.0,0.0,0.0,0
6633,5,0,18,0.008695652,0.0,0.0,0
6634,0,0,22,0.0,0.0,0.0,0
6635,2,2,26,0.013793103,2.812474051,0.0,0
6636,0,0,3,0.066666667,0.0,0.0,0
6637,0,0,28,0.02962963,0.0,0.0,0
6638,7,0,72,0.005333333,7.806338478,0.0,0
6639,2,0,27,0.0,0.0,0.0,0
6640,15,2,21,0.031313131,0.0,0.0,0
6641,5,5,44,0.016352201,5.721365099,0.0,1
6642,2,0,1,0.0,0.0,0.0,0
6643,0,0,9,0.111111111,0.0,0.0,0
6644,8,0,67,0.000352113,0.384720286,0.0,0
6645,4,0,2,0.0,113.9293434,0.0,1
6646,2,0,22,0.0,3.586636448,0.0,1
6647,13,3,29,0.002631579,1.483746347,0.0,0
6648,0,0,20,0.0,0.0,0.0,0
6649,6,0,3,0.0,0.0,0.0,0
6650,1,0,77,0.002597403,18.74860165,0.0,1
6651,0,0,15,0.0,0.0,0.0,0
6652,0,0,15,0.0,0.0,0.0,0
6653,0,0,41,0.027526132,0.0,0.0,0
6654,5,0,140,0.001909722,0.0,0.0,0
6655,0,0,29,0.101149425,0.0,0.0,0
6656,3,0,1,0.0,0.0,0.0,0
6657,0,1,17,0.052941176,0.0,0.0,0
6658,2,0,17,0.025,27.83116147,0.0,1
6659,0,0,2,0.0,0.0,0.0,0
6660,0,0,15,0.053333333,0.0,0.0,0
6661,9,0,34,0.0,0.0,0.0,0
6662,0,0,40,0.018333333,0.0,0.0,0
6663,4,0,22,0.008333333,18.08644865,0.0,1
6664,2,0,35,0.0,0.0,0.0,0
6665,2,2,23,0.0,0.0,0.0,0
6666,7,4,42,0.0,18.50321705,0.0,1
6667,2,0,4,0.025,0.0,0.0,1
6668,0,0,13,0.0,0.0,0.0,0
6669,0,0,1,0.2,0.0,0.0,0
6670,5,0,21,0.0,0.0,0.0,0
6671,7,7,57,0.000980392,3.801048407,0.0,0
6672,3,1,24,0.0,44.35972562,0.0,1
6673,1,0,9,0.0,0.0,0.0,0
6674,19,1,429,0.00304414,3.459384236,0.0,0
6675,4,0,39,0.0,0.0,0.0,0
6676,0,1,65,0.008080808,0.0,0.0,0
6677,0,0,54,0.003773585,0.0,0.0,0
6678,3,1,13,0.0,0.0,0.0,0
6679,1,0,3,0.0,113.3238614,0.0,1
6680,3,0,63,0.0,1.298232174,0.0,0
6681,0,1,44,0.0,9.550627398,0.0,0
6682,1,0,16,0.0,0.0,0.0,0
6683,1,0,22,0.028571429,10.79250883,0.0,1
6684,20,7,686,0.009853301,0.150650498,0.0,0
6685,3,5,27,0.0,35.22837227,0.0,0
6686,3,0,16,0.044444444,0.0,0.0,0
6687,6,0,28,0.01,37.5474164,0.0,0
6688,3,0,11,0.0,0.0,0.0,0
6689,12,4,136,0.011252599,2.045137389,0.0,0
6690,0,0,1,0.2,0.0,0.0,0
6691,18,0,37,0.016666667,0.0,0.0,0
6692,1,0,6,0.0,0.0,0.0,1
6693,10,0,13,0.0,0.0,0.0,0
6694,2,0,2,0.0,40.27815244,0.0,1
6695,1,0,92,0.007692308,0.0,0.0,0
6696,2,0,8,0.02,0.0,0.0,0
6697,0,1,62,0.01031746,0.0,0.0,0
6698,0,2,43,0.004545455,0.0,0.0,0
6699,2,0,6,0.0,44.89345937,0.0,1
6700,0,0,1,0.2,0.0,0.0,1
6701,0,0,14,0.035714286,0.0,0.0,0
6702,0,0,4,0.1,0.0,0.0,0
6703,3,0,39,0.068292683,0.0,0.0,0
6704,0,0,4,0.0,0.0,0.0,0
6705,0,0,91,0.01,0.0,0.0,0
6706,6,0,47,0.004421769,0.0,0.0,0
6707,4,0,24,0.0,61.91792063,0.0,1
6708,6,1,120,0.000226757,5.915342917,0.0,0
6709,4,1,9,0.0,0.0,0.0,0
6710,2,2,39,0.004761905,26.41021956,0.0,0
6711,4,1,72,0.0,1.891943485,0.0,1
6712,3,2,16,0.0,0.0,0.0,0
6713,12,0,77,0.013636364,5.292014182,0.0,0
6714,4,1,27,0.022580645,0.0,0.0,0
6715,6,2,30,0.03537037,0.0,0.0,0
6716,0,0,71,0.122222222,0.0,0.0,0
6717,0,0,7,0.038095238,0.0,0.0,0
6718,0,0,1,0.2,0.0,0.0,0
6719,7,1,53,0.0,13.78150822,0.0,0
6720,0,0,17,0.062745098,18.87145759,0.0,1
6721,0,0,25,0.008333333,0.0,0.0,0
6722,3,0,15,0.0,0.0,0.0,0
6723,0,0,39,0.0,0.0,0.0,0
6724,7,0,27,0.005882353,0.0,0.0,0
6725,5,0,12,0.0,0.0,0.0,0
6726,7,3,31,0.0,31.14097898,0.0,0
6727,10,0,89,0.012852234,0.0,0.0,0
6728,0,2,39,0.0,154.0955389,0.0,1
6729,2,0,38,0.0,0.0,0.0,0
6730,2,2,4,0.028571429,0.0,0.0,0
6731,0,0,14,0.0,0.0,0.0,0
6732,1,0,22,0.004,14.92784091,0.0,0
6733,2,2,84,0.008914729,0.0,0.0,0
6734,4,1,12,0.011111111,0.0,0.0,0
6735,0,0,28,0.058928571,0.0,0.0,0
6736,1,0,18,0.0,22.9772856,0.0,1
6737,1,0,34,0.006060606,0.0,0.0,0
6738,0,0,53,0.007843137,24.57349606,0.0,1
6739,4,0,10,0.090909091,0.0,0.0,0
6740,3,0,11,0.0,0.0,0.0,0
6741,9,0,167,0.002339181,0.0,0.0,0
6742,4,3,27,0.022222222,29.71496014,0.0,0
6743,0,0,1,0.2,0.0,0.0,0
6744,5,0,87,0.007007576,0.0,0.0,0
6745,0,5,8,0.036363636,0.0,0.0,1
6746,0,0,20,0.008421053,0.0,0.0,0
6747,0,0,18,0.0,0.0,0.0,0
6748,6,0,47,0.00130719,16.14887273,0.0,0
6749,5,4,31,0.014035088,0.0,0.0,0
6750,2,0,47,0.008333333,0.0,0.0,0
6751,1,0,30,0.0,67.18378365,0.0,1
6752,4,0,130,0.022807018,0.0,0.0,0
6753,3,0,18,0.013636364,20.08902391,0.0,1
6754,1,1,17,0.010526316,0.0,0.0,0
6755,0,0,1,0.2,0.0,0.0,0
6756,4,2,92,0.018556202,0.0,0.0,0
6757,12,14,85,0.000934579,34.45943549,0.0,0
6758,0,0,1,0.2,0.0,0.0,0
6759,1,0,28,0.003448276,0.0,0.0,0
6760,5,0,4,0.0,31.44363136,0.0,1
6761,1,0,11,0.035555556,0.0,0.0,0
6762,1,0,98,0.002291667,0.0,0.0,0
6763,4,2,9,0.0,0.0,0.0,0
6764,8,0,20,0.0,0.0,0.0,0
6765,12,0,17,0.016,0.0,0.0,0
6766,2,0,23,0.0,0.0,0.0,0
6767,3,0,18,0.01,0.0,0.0,1
6768,0,0,9,0.0,55.89978907,0.0,1
6769,2,2,41,0.0,10.25950957,0.0,0
6770,13,1,149,0.011111111,0.0,0.0,0
6771,9,0,17,0.0,0.0,0.0,0
6772,7,0,7,0.0,0.0,0.0,0
6773,3,0,4,0.0,0.0,0.0,0
6774,0,0,32,0.025,0.0,0.0,0
6775,1,0,5,0.0,0.0,0.0,0
6776,6,0,88,0.0,0.0,0.0,0
6777,7,0,67,0.008571429,0.68291229,0.0,0
6778,10,0,7,0.0,0.0,0.0,0
6779,3,7,102,0.014102564,11.43180835,0.0,0
6780,8,0,21,0.0,23.42271616,0.0,0
6781,10,0,22,0.0,25.5330039,0.0,0
6782,1,0,7,0.025,0.0,0.0,0
6783,0,0,5,0.0,19.50605707,0.0,1
6784,0,0,8,0.125,0.0,0.0,0
6785,4,1,10,0.0,0.0,0.0,0
6786,5,0,27,0.00862069,9.128607511,0.0,0
6787,8,0,518,3.83e-05,0.0,0.0,0
6788,3,0,4,0.085714286,0.0,0.0,0
6789,3,0,23,0.007692308,8.342755887,0.0,0
6790,1,0,18,0.0,75.62994948,0.0,1
6791,13,0,26,0.0,0.0,0.0,0
6792,5,0,6,0.018181818,0.0,0.0,0
6793,10,2,101,0.008636364,30.87227217,0.0,1
6794,2,2,13,0.0,0.0,0.0,0
6795,0,0,2,0.2,0.0,0.0,0
6796,0,0,55,0.0,0.0,0.0,0
6797,4,2,256,0.0,0.0,0.0,0
6798,2,2,13,0.0,0.0,0.0,0
6799,3,0,2,0.0,112.4141272,0.0,1
6800,1,0,25,0.016,0.0,0.0,0
6801,1,0,1,0.1,0.0,0.0,0
6802,14,0,29,0.0,0.0,0.0,0
6803,5,0,62,0.006060606,0.0,0.0,0
6804,3,0,40,0.015609756,2.321264079,0.0,0
6805,2,0,16,0.0,0.0,0.0,0
6806,1,0,2,0.0,0.0,0.0,1
6807,1,0,44,0.008888889,24.83718656,0.0,1
6808,0,0,13,0.0,0.0,0.0,0
6809,10,3,52,0.004166667,17.75267237,0.0,1
6810,0,0,1,0.2,0.0,0.0,0
6811,3,2,32,0.032432432,0.0,0.0,0
6812,0,1,33,0.005882353,177.7714536,0.0,1
6813,0,0,5,0.12,0.0,0.0,0
6814,0,0,11,0.0,0.0,0.0,0
6815,6,0,4,0.0,0.0,0.0,0
6816,1,0,3,0.0,92.97624144,0.0,1
6817,4,1,47,0.0,0.0,0.0,0
6818,0,0,10,0.0,0.0,0.0,0
6819,0,0,258,0.00078125,0.0,0.0,0
6820,13,0,255,0.017351104,0.685335799,0.0,0
6821,0,0,30,0.012903226,21.14016404,0.0,0
6822,5,1,8,0.028571429,0.0,0.0,0
6823,1,0,29,0.0,7.36509031,0.0,1
6824,19,3,111,0.0088,0.447038663,0.0,0
6825,0,3,23,0.015384615,15.33867021,0.0,0
6826,1,0,11,0.0,0.0,0.0,0
6827,0,0,8,0.0875,0.0,0.0,0
6828,1,1,7,0.0,0.0,0.0,0
6829,1,0,6,0.028571429,0.0,0.0,0
6830,0,0,1,0.2,0.0,0.0,0
6831,11,0,67,0.002666667,22.2931906,0.0,0
6832,0,0,45,0.036507937,0.0,0.0,0
6833,11,2,27,0.0,23.5504394,0.0,0
6834,3,2,95,0.024722222,0.0,0.0,0
6835,1,0,23,0.0,0.0,0.0,0
6836,1,2,84,0.017647059,0.0,0.0,0
6837,0,2,23,0.0,0.0,0.0,0
6838,9,4,56,0.0,4.365181293,0.0,0
6839,0,0,10,0.02,0.0,0.0,0
6840,0,1,10,0.0,60.71287168,0.0,1
6841,3,0,12,0.0,0.0,0.0,0
6842,5,0,30,0.00625,25.11150884,0.0,0
6843,4,0,12,0.0,0.0,0.0,0
6844,4,0,7,0.018181818,0.0,0.0,0
6845,1,1,72,0.015492958,4.286743658,0.0,0
6846,2,0,11,0.015384615,11.62063524,0.0,0
6847,0,0,24,0.070833333,0.0,0.0,0
6848,8,2,49,0.015456989,0.0,0.0,0
6849,6,0,8,0.0,12.15713406,0.0,0
6850,4,0,10,0.0,0.0,0.0,0
6851,0,1,43,0.043181818,0.0,0.0,0
6852,11,4,27,0.009803922,12.76490187,0.0,1
6853,0,0,18,0.011111111,0.0,0.0,0
6854,5,4,10,0.0,0.0,0.0,0
6855,4,0,59,0.010055755,0.0,0.0,0
6856,0,0,1,0.2,0.0,0.0,0
6857,0,0,15,0.013333333,0.0,0.0,0
6858,1,0,97,0.005666667,24.21760276,0.0,0
6859,0,0,5,0.0,0.0,0.0,0
6860,3,3,85,0.0,0.858361456,0.0,0
6861,4,0,28,0.00625,0.0,0.0,0
6862,8,1,198,0.002722772,0.0,0.0,0
6863,5,0,12,0.022222222,5.034409251,0.0,1
6864,3,0,33,0.0,0.0,0.0,0
6865,0,0,20,0.023333333,0.0,0.0,0
6866,2,0,46,0.030434783,0.0,0.0,0
6867,0,0,2,0.0,0.0,0.0,0
6868,11,4,86,0.015178571,5.659271218,0.0,0
6869,10,1,26,0.019362745,10.59553121,0.0,0
6870,14,3,80,0.004545455,0.0,0.0,0
6871,8,0,27,0.0,0.0,0.0,0
6872,2,0,8,0.0,0.0,0.0,1
6873,6,0,41,0.014074074,5.290262526,0.0,0
6874,0,0,53,0.015839126,0.0,0.0,0
6875,1,0,34,0.0,17.92983378,0.0,0
6876,4,0,81,0.01468254,0.0,0.0,0
6877,8,0,12,0.003030303,37.86167396,0.0,1
6878,3,0,8,0.0,4.78307258,0.0,1
6879,0,0,9,0.022222222,0.0,0.0,0
6880,1,0,8,0.02,15.45198077,0.0,1
6881,1,0,14,0.0,0.0,0.0,0
6882,9,1,16,0.0,16.37978199,0.0,0
6883,5,0,86,0.001532567,0.0,0.0,0
6884,4,0,19,0.0,0.0,0.0,0
6885,7,4,125,0.023134328,5.613708292,0.0,0
6886,6,2,53,0.012068966,0.0,0.0,0
6887,1,0,6,0.0,15.89480154,0.0,1
6888,3,0,2,0.0,0.0,0.0,0
6889,5,0,45,0.006122449,0.0,0.0,0
6890,3,0,2,0.0,0.0,0.0,1
6891,11,0,69,0.008552632,0.0,0.0,0
6892,8,0,17,0.0,35.89140755,0.0,1
6893,9,0,57,0.0,13.09195948,0.0,0
6894,4,0,30,0.005882353,6.929826318,0.0,1
6895,0,0,14,0.0,50.4111604,0.0,1
6896,1,0,6,0.0,0.0,0.0,0
6897,11,0,12,0.0,0.0,0.0,0
6898,14,1,68,0.007631579,18.42740587,0.0,0
6899,0,1,10,0.0,61.80843596,0.0,1
6900,2,1,67,0.039047619,4.001173545,0.0,1
6901,1,0,2,0.0,0.0,0.0,0
6902,3,0,6,0.0,0.0,0.0,0
6903,1,0,24,0.0,17.62211147,0.0,1
6904,4,0,10,0.015384615,0.0,0.0,0
6905,17,5,75,0.011818182,0.0,0.0,0
6906,5,3,23,0.014285714,9.352780048,0.0,1
6907,1,0,4,0.0,0.0,0.0,0
6908,0,2,11,0.0,0.0,0.0,0
6909,1,1,7,0.0,0.0,0.0,0
6910,1,0,91,0.001098901,33.61787649,0.0,0
6911,7,0,7,0.018181818,0.0,0.0,0
6912,2,0,70,0.023611111,0.0,0.0,0
6913,1,0,34,0.054285714,0.0,0.0,0
6914,3,2,37,0.001025641,4.683075961,0.0,0
6915,2,1,15,0.0,0.0,0.0,0
6916,0,0,8,0.0,0.0,0.0,0
6917,1,0,11,0.0,0.0,0.0,0
6918,6,0,80,0.011084337,0.579785745,0.0,0
6919,3,0,27,0.0,0.0,0.0,0
6920,0,0,15,0.0,0.0,0.0,0
6921,11,2,57,0.01641791,10.45977002,0.0,0
6922,0,0,15,0.013333333,20.13907622,0.0,0
6923,0,0,4,0.2,0.0,0.0,0
6924,3,2,37,0.015384615,6.324477083,0.0,1
6925,4,0,10,0.072222222,0.0,0.0,0
6926,0,0,39,0.074774775,0.0,0.0,0
6927,5,0,15,0.0,0.0,0.0,0
6928,0,0,48,0.008510638,16.61211742,0.0,0
6929,0,0,1,0.2,0.0,0.0,0
6930,4,1,88,0.00556391,1.435224011,0.0,0
6931,0,0,64,0.003125,0.0,0.0,0
6932,2,0,10,0.0,0.0,0.0,0
6933,10,0,15,0.0,0.0,0.0,0
6934,5,1,95,0.01010101,0.0,0.0,0
6935,1,0,0,0.0,0.0,0.0,0
6936,14,5,168,0.003575419,11.71746761,0.0,0
6937,4,0,19,0.0,0.0,0.0,0
6938,3,0,21,0.0,0.0,0.0,0
6939,8,0,35,0.0,12.1225775,0.0,1
6940,0,0,14,0.0,47.32661324,0.0,1
6941,13,2,133,0.00027604,22.97507587,0.0,0
6942,13,0,10,0.011764706,0.0,0.0,1
6943,0,0,37,0.024324324,0.0,0.0,0
6944,5,0,14,0.0,0.0,0.0,0
6945,1,0,41,0.017948718,48.7880688,0.0,1
6946,0,0,37,0.036936937,0.0,0.0,0
6947,0,0,3,0.066666667,0.0,0.0,0
6948,8,2,63,0.002739726,0.0,0.0,0
6949,3,0,26,0.0,53.88782441,0.0,1
6950,9,0,19,0.0,0.0,0.0,0
6951,4,0,17,0.034782609,0.0,0.0,0
6952,0,0,60,0.013793103,0.0,0.0,0
6953,0,0,14,0.0,17.36252324,0.0,1
6954,4,0,9,0.0,0.0,0.0,0
6955,0,0,7,0.0,179.307293,0.0,1
6956,4,3,160,0.002453988,9.453449065,0.0,0
6957,9,0,23,0.022222222,0.0,0.0,0
6958,6,4,17,0.01,0.0,0.0,0
6959,16,0,103,0.007894737,7.224419132,0.0,0
6960,3,0,11,0.0,0.0,0.0,0
6961,4,7,87,0.006593407,0.0,0.0,0
6962,3,1,3,0.0,0.0,0.0,0
6963,3,0,21,0.0,0.0,0.0,0
6964,1,1,69,0.000714286,0.0,0.0,0
6965,3,0,2,0.0,0.0,0.0,0
6966,2,0,27,0.044444444,0.0,0.0,0
6967,2,0,42,0.0,0.0,0.0,0
6968,1,0,39,0.0,68.32050059,0.0,1
6969,13,0,79,0.0,5.329743627,0.0,0
6970,1,0,28,0.0,0.0,0.0,0
6971,6,0,22,0.002666667,0.0,0.0,0
6972,4,2,29,0.00625,0.0,0.0,1
6973,1,0,26,0.0,0.0,0.0,0
6974,0,2,13,0.035294118,68.75226072,0.0,0
6975,0,0,3,0.066666667,0.0,0.0,0
6976,0,0,12,0.016666667,0.0,0.0,0
6977,0,0,7,0.0125,21.27271783,0.0,1
6978,0,0,17,0.0,0.0,0.0,0
6979,9,2,54,0.009289968,16.96885494,0.0,0
6980,0,0,39,0.005263158,0.0,0.0,0
6981,2,0,2,0.0,0.0,0.0,1
6982,4,0,7,0.0,0.0,0.0,0
6983,3,0,7,0.0,0.0,0.0,0
6984,1,0,6,0.014285714,0.0,0.0,0
6985,2,0,5,0.0,0.0,0.0,0
6986,0,0,63,0.036507937,0.0,0.0,0
6987,2,2,13,0.011764706,0.0,0.0,0
6988,0,0,27,0.014814815,0.0,0.0,0
6989,7,0,25,0.0,0.0,0.0,0
6990,0,0,3,0.0,0.0,0.0,0
6991,3,0,5,0.0,0.0,0.0,0
6992,13,0,358,0.000830955,0.0,0.0,0
6993,1,1,28,0.0,0.0,0.0,1
6994,0,0,1,0.2,0.0,0.0,0
6995,5,0,25,0.006896552,0.0,0.0,0
6996,3,0,5,0.0,0.0,0.0,0
6997,3,4,91,0.018181818,13.83791777,0.0,0
6998,10,5,213,0.003111111,2.568483894,0.0,1
6999,4,2,8,0.05,0.0,0.0,0
7000,0,0,4,0.0,0.0,0.0,0
7001,0,0,5,0.0,0.0,0.0,0
7002,0,0,26,0.007692308,0.0,0.0,0
7003,5,1,6,0.0,0.0,0.0,0
7004,1,0,8,0.0,0.0,0.0,0
7005,0,0,2,0.2,0.0,0.0,0
7006,3,0,3,0.033333333,0.0,0.0,0
7007,10,1,39,0.004255319,112.4406212,0.0,0
7008,0,0,19,0.0,0.0,0.0,0
7009,3,0,55,0.010344828,0.0,0.0,0
7010,5,5,12,0.002777778,0.0,0.0,0
7011,7,0,27,0.006060606,10.05190252,0.0,1
7012,0,0,27,0.048148148,0.0,0.0,0
7013,5,0,72,0.024937343,0.975803268,0.0,0
7014,0,0,19,0.010526316,0.0,0.0,0
7015,4,2,44,0.008510638,0.0,0.0,0
7016,0,0,1,0.0,0.0,0.0,0
7017,1,0,30,0.0,0.0,0.0,0
7018,2,0,42,0.004761905,44.73610411,0.0,1
7019,0,0,7,0.085714286,0.0,0.0,0
7020,10,0,43,0.006122449,14.92797811,0.0,0
7021,0,0,33,0.012121212,0.0,0.0,0
7022,2,0,16,0.0,0.0,0.0,0
7023,8,1,31,0.011764706,0.0,0.0,0
7024,1,0,66,0.0171875,16.1347001,0.0,0
7025,0,0,43,0.010232558,0.0,0.0,0
7026,2,0,27,0.0,79.51302667,0.0,1
7027,2,1,12,0.0,0.0,0.0,0
7028,1,0,5,0.066666667,0.0,0.0,0
7029,2,0,2,0.0,0.0,0.0,0
7030,8,3,25,0.006451613,0.0,0.0,0
7031,0,0,18,0.044444444,0.0,0.0,0
7032,3,0,16,0.038095238,0.0,0.0,0
7033,2,0,6,0.0,0.0,0.0,0
7034,0,0,23,0.019047619,0.0,0.0,0
7035,0,0,58,0.0,1.81635021,0.0,0
7036,13,0,90,0.0,86.31034266,0.0,0
7037,1,0,10,0.0,0.0,0.0,0
7038,5,0,5,0.0,11.21330466,0.0,1
7039,11,9,191,0.009105691,0.0,0.0,0
7040,4,0,3,0.0,0.0,0.0,0
7041,3,0,7,0.0,0.0,0.0,0
7042,0,0,26,0.05,0.0,0.0,0
7043,0,0,3,0.2,0.0,0.0,0
7044,2,0,16,0.004444444,0.0,0.0,0
7045,11,2,68,0.011392405,0.0,0.0,1
7046,0,0,14,0.0,0.0,0.0,0
7047,3,2,18,0.0,0.0,0.0,0
7048,3,0,10,0.0,0.0,0.0,0
7049,1,0,26,0.0,0.0,0.0,0
7050,0,0,47,0.010638298,0.0,0.0,0
7051,0,0,7,0.00952381,0.0,0.0,0
7052,2,0,10,0.018181818,14.28629744,0.0,0
7053,11,1,33,0.0,0.0,0.0,0
7054,1,3,23,0.0,0.0,0.0,0
7055,6,0,31,0.005882353,0.0,0.0,0
7056,2,2,2,0.0,0.0,0.0,0
7057,3,1,29,0.006060606,69.91439226,0.0,0
7058,3,0,27,0.0,0.0,0.0,0
7059,8,0,37,0.041463415,0.0,0.0,0
7060,0,0,10,0.0,17.29676376,0.0,1
7061,5,0,29,0.01125,7.91345877,0.0,0
7062,0,0,8,0.0,0.0,0.0,0
7063,10,0,282,0.002040816,2.395283135,0.0,0
7064,0,0,128,0.003125,0.0,0.0,0
7065,9,4,7,0.0,0.0,0.0,0
7066,2,0,27,0.044047619,0.0,0.0,0
7067,2,0,9,0.0,0.0,0.0,0
7068,1,0,71,0.0,0.0,0.0,0
7069,5,0,16,0.0,22.89972198,0.0,1
7070,0,0,22,0.009090909,0.0,0.0,0
7071,2,0,3,0.08,0.0,0.0,0
7072,2,0,12,0.061904762,0.0,0.0,0
7073,16,2,193,0.0,9.836180753,0.0,0
7074,1,2,13,0.013333333,0.0,0.0,0
7075,0,0,64,0.017534722,0.0,0.0,0
7076,0,0,22,0.021212121,0.0,0.0,0
7077,0,0,26,0.003846154,0.0,0.0,0
7078,0,0,3,0.0,0.0,0.0,0
7079,5,2,39,0.006818182,0.0,0.0,0
7080,10,0,36,0.0,87.30695843,0.0,1
7081,2,0,26,0.0,0.0,0.0,0
7082,4,0,12,0.0,83.10114264,0.0,1
7083,0,0,2,0.0,26.85210163,0.0,1
7084,0,0,54,0.004938272,8.285119366,0.0,1
7085,0,0,22,0.0,42.29306752,0.0,1
7086,8,4,52,0.0,8.052496178,0.0,0
7087,7,1,21,0.0,0.0,0.0,0
7088,3,0,18,0.00952381,0.0,0.0,0
7089,3,0,122,0.0,17.0952864,0.0,1
7090,6,1,76,0.009803094,0.0,0.0,0
7091,8,2,45,0.004166667,0.0,0.0,0
7092,5,0,45,0.0,10.19295165,0.0,1
7093,2,2,10,0.0,0.0,0.0,0
7094,5,2,111,0.003571429,0.0,0.0,0
7095,0,0,17,0.058823529,0.0,0.0,0
7096,4,0,3,0.0,0.0,0.0,0
7097,2,0,13,0.0,36.70369311,0.0,1
7098,0,5,45,0.004,32.41773364,0.0,1
7099,0,0,62,0.003278689,12.71367924,0.0,0
7100,1,0,30,0.019354839,0.0,0.0,0
7101,3,0,17,0.0,0.0,0.0,0
7102,0,0,28,0.042857143,0.0,0.0,0
7103,6,1,22,0.007142857,8.052231522,0.0,0
7104,0,0,2,0.0,0.0,0.0,0
7105,0,0,74,0.021621622,0.408238132,0.0,0
7106,8,3,40,0.004255319,13.49047237,0.0,1
7107,0,0,52,0.001282051,0.0,0.0,0
7108,0,0,37,0.009009009,13.6630847,0.0,0
7109,2,0,45,0.004444444,0.0,0.0,0
7110,4,0,8,0.090909091,0.0,0.0,0
7111,0,0,54,0.018181818,0.0,0.0,0
7112,2,0,10,0.0,0.0,0.0,0
7113,6,0,17,0.0,0.0,0.0,0
7114,5,1,37,0.000696864,0.0,0.0,0
7115,8,0,13,0.020952381,0.0,0.0,0
7116,0,0,57,0.039285714,0.0,0.0,0
7117,1,0,20,0.0,0.0,0.0,0
7118,4,0,9,0.0,0.0,0.0,0
7119,2,0,26,0.0,0.0,0.0,0
7120,0,0,30,0.006666667,0.0,0.0,0
7121,10,1,123,0.000902151,1.952553388,0.0,0
7122,4,2,74,0.005,0.0,0.0,0
7123,1,0,14,0.013333333,0.0,0.0,0
7124,3,2,35,0.005128205,0.0,0.0,0
7125,0,0,22,0.0,0.0,0.0,0
7126,2,0,29,0.006666667,0.0,0.0,0
7127,3,0,12,0.05,0.0,0.0,0
7128,7,0,85,0.013768116,0.0,0.0,0
7129,10,0,39,0.004651163,0.0,0.0,0
7130,6,2,33,0.0,0.0,0.0,0
7131,1,0,13,0.0,82.021436,0.0,1
7132,0,0,47,0.003140097,0.0,0.0,0
7133,1,0,71,0.0,0.0,0.0,0
7134,15,2,32,0.004761905,0.0,0.0,0
7135,6,0,18,0.0,9.542515706,0.0,0
7136,4,0,3,0.05,0.0,0.0,0
7137,0,0,12,0.0,0.0,0.0,0
7138,1,0,4,0.0,0.0,0.0,1
7139,1,0,28,0.0,4.818947334,0.0,1
7140,9,1,120,0.006451613,33.41173784,0.0,1
7141,0,0,1,0.2,0.0,0.0,0
7142,3,2,20,0.0,31.72080812,0.0,1
7143,5,0,79,0.0,0.0,0.0,0
7144,5,2,4,0.0,0.0,0.0,0
7145,7,1,155,0.025906525,0.0,0.0,0
7146,6,0,54,0.004511278,0.0,0.0,0
7147,7,0,27,0.013333333,11.15668928,0.0,0
7148,1,0,32,0.03125,0.0,0.0,0
7149,5,0,38,0.030769231,0.0,0.0,0
7150,2,0,62,0.003076923,0.0,0.0,0
7151,0,0,1,0.2,0.0,0.0,0
7152,5,0,23,0.0,0.0,0.0,0
7153,3,0,4,0.0,0.0,0.0,0
7154,12,1,5,0.0,0.0,0.0,0
7155,1,0,33,0.0,0.0,0.0,0
7156,2,0,6,0.0,0.0,0.0,0
7157,0,0,22,0.018181818,0.0,0.0,0
7158,1,1,21,0.0,86.12351528,0.0,1
7159,0,1,20,0.015,0.0,0.0,0
7160,15,0,23,0.0,1.533539275,0.0,0
7161,0,0,1,0.2,0.0,0.0,0
